cluster_id	total_hits	terminal_hits	left_hits	right_hits	terminal_fraction	expected_terminal_fraction	terminal_enrichment	median_width	mean_width	min_width	max_width	n_chromosomes	score
cluster_16105	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16106	2	0	0	0	0.0	0.003920968219582141	0.0	27.5	27.5	20	35	1	0.0
cluster_16107	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16108	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16109	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16110	2	0	0	0	0.0	0.003920968219582141	0.0	27.5	27.5	20	35	1	0.0
cluster_16111	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16112	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16113	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16114	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16115	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16116	2	0	0	0	0.0	0.003920968219582141	0.0	32.0	32	29	35	1	0.0
cluster_16117	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16118	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16119	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16120	1	0	0	0	0.0	0.003920968219582141	0.0	35	35	35	35	1	0.0
cluster_16121	2	0	0	0	0.0	0.003920968219582141	0.0	26.0	26	18	34	1	0.0
cluster_16122	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16123	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16124	4	0	0	0	0.0	0.003920968219582141	0.0	21.0	23.5	18	34	1	0.0
cluster_16125	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16126	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16127	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16128	2	0	0	0	0.0	0.003920968219582141	0.0	27.5	27.5	21	34	1	0.0
cluster_16129	3	0	0	0	0.0	0.003920968219582141	0.0	25	27.666666666666668	24	34	1	0.0
cluster_16130	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16131	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16132	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16133	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16134	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16135	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16136	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16137	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16138	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16139	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16140	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16141	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16142	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16143	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16144	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16145	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16146	2	0	0	0	0.0	0.003920968219582141	0.0	24.5	24.5	15	34	1	0.0
cluster_16147	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16148	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16149	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16150	8	0	0	0	0.0	0.003920968219582141	0.0	24.0	26.25	23	34	1	0.0
cluster_16151	3	0	0	0	0.0	0.003920968219582141	0.0	24	27	23	34	1	0.0
cluster_16152	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16153	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16154	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16155	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16156	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16157	4	0	0	0	0.0	0.003920968219582141	0.0	34.0	34	34	34	1	0.0
cluster_16158	4	0	0	0	0.0	0.003920968219582141	0.0	34.0	34	34	34	1	0.0
cluster_16159	3	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16160	2	0	0	0	0.0	0.003920968219582141	0.0	34.0	34	34	34	1	0.0
cluster_16161	127	0	0	0	0.0	0.003920968219582141	0.0	33	32.90551181102362	31	34	1	0.0
cluster_16162	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16163	2	0	0	0	0.0	0.003920968219582141	0.0	25.5	25.5	17	34	1	0.0
cluster_16164	2	0	0	0	0.0	0.003920968219582141	0.0	31.5	31.5	29	34	1	0.0
cluster_16165	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16166	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16167	5	0	0	0	0.0	0.003920968219582141	0.0	24	25.4	22	34	1	0.0
cluster_16168	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16169	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16170	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16171	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16172	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16173	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16174	2	0	0	0	0.0	0.003920968219582141	0.0	26.5	26.5	19	34	1	0.0
cluster_16175	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16176	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16177	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16178	3	0	0	0	0.0	0.003920968219582141	0.0	34	30.333333333333332	23	34	1	0.0
cluster_16179	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16180	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16181	3	0	0	0	0.0	0.003920968219582141	0.0	24	24.333333333333332	15	34	1	0.0
cluster_16182	4	0	0	0	0.0	0.003920968219582141	0.0	24.0	25.5	20	34	1	0.0
cluster_16183	2	0	0	0	0.0	0.003920968219582141	0.0	34.0	34	34	34	1	0.0
cluster_16184	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16185	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16186	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16187	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16188	3	0	0	0	0.0	0.003920968219582141	0.0	33	30.333333333333332	24	34	1	0.0
cluster_16189	3	0	0	0	0.0	0.003920968219582141	0.0	23	26.333333333333332	22	34	1	0.0
cluster_16190	2	0	0	0	0.0	0.003920968219582141	0.0	33.5	33.5	33	34	1	0.0
cluster_16191	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16192	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16193	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16194	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16195	3	0	0	0	0.0	0.003920968219582141	0.0	24	26	20	34	1	0.0
cluster_16196	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16197	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16198	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16199	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16200	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16201	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16202	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16203	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16204	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16205	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16206	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16207	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16208	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16209	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16210	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16211	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16212	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16213	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16214	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16215	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16216	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16217	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16218	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16219	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16220	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16221	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16222	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16223	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16224	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16225	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16226	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16227	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16228	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16229	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16230	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16231	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16232	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16233	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16234	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16235	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16236	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16237	2	0	0	0	0.0	0.003920968219582141	0.0	26.5	26.5	19	34	1	0.0
cluster_16238	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16239	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16240	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16241	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16242	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16243	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16244	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16245	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16246	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16247	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16248	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16249	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16250	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16251	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16252	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16253	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16254	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16255	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16256	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16257	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16258	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16259	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16260	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16261	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16262	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16263	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16264	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16265	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16266	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16267	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16268	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16269	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16270	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16271	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16272	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16273	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16274	25	0	0	0	0.0	0.003920968219582141	0.0	14	14.92	14	34	1	0.0
cluster_16275	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16276	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16277	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16278	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16279	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16280	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16281	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16282	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16284	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16285	2	0	0	0	0.0	0.003920968219582141	0.0	30.5	30.5	27	34	1	0.0
cluster_16286	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16287	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16288	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16289	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16290	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16291	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16292	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16293	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16294	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16295	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16296	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16297	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16298	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16299	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16300	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16301	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16302	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16303	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16304	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16305	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16306	5	0	0	0	0.0	0.003920968219582141	0.0	24	26.8	23	34	1	0.0
cluster_16307	3	0	0	0	0.0	0.003920968219582141	0.0	25	26.333333333333332	20	34	1	0.0
cluster_16308	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16309	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16310	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16311	2	0	0	0	0.0	0.003920968219582141	0.0	25.5	25.5	17	34	1	0.0
cluster_16312	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16313	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16314	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16315	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16316	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16317	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16318	2	0	0	0	0.0	0.003920968219582141	0.0	25.5	25.5	17	34	1	0.0
cluster_16319	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16320	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16321	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16322	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16323	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16324	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16325	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16326	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16327	6	0	0	0	0.0	0.003920968219582141	0.0	27.0	25.166666666666668	18	34	1	0.0
cluster_16328	2	0	0	0	0.0	0.003920968219582141	0.0	33.5	33.5	33	34	1	0.0
cluster_16329	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16330	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16331	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16332	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16333	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16334	2	0	0	0	0.0	0.003920968219582141	0.0	25.5	25.5	17	34	1	0.0
cluster_16335	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16336	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16337	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16338	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16339	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16340	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16341	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16342	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16343	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16344	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16345	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16346	2	0	0	0	0.0	0.003920968219582141	0.0	24.5	24.5	15	34	1	0.0
cluster_16347	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16348	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16349	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16350	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16351	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16352	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16353	2	0	0	0	0.0	0.003920968219582141	0.0	23.0	23	12	34	1	0.0
cluster_16354	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16355	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16356	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16357	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16358	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16359	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16360	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16361	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16362	2	0	0	0	0.0	0.003920968219582141	0.0	31.0	31	28	34	1	0.0
cluster_16363	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16364	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16365	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16366	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16367	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16368	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16369	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16370	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16371	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16372	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16373	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16374	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16375	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16376	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16377	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16378	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16379	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16380	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16381	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16382	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16383	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16384	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16385	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16386	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16387	2	0	0	0	0.0	0.003920968219582141	0.0	25.5	25.5	17	34	1	0.0
cluster_16388	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16389	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16390	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16391	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16392	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16393	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16394	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16395	2	0	0	0	0.0	0.003920968219582141	0.0	26.0	26	18	34	1	0.0
cluster_16396	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16397	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16398	4	0	0	0	0.0	0.003920968219582141	0.0	22.5	23.25	14	34	1	0.0
cluster_16399	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16400	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16401	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
